Configuration, Workload, Subworkload, Iteration, Parameters, ScoreName, ScoreValue
default,spec06Server,401.bzip2,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1857.ref.rsf
default,spec06Server,401.bzip2,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,23.52
default,spec06Server,403.gcc,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1858.ref.rsf
default,spec06Server,403.gcc,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,43.04
default,spec06Server,429.mcf,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1859.ref.rsf
default,spec06Server,429.mcf,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,73.37
default,spec06Server,445.gobmk,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1860.ref.rsf
default,spec06Server,445.gobmk,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,29.73
default,spec06Server,456.hmmer,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1861.ref.rsf
default,spec06Server,456.hmmer,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.3
default,spec06Server,458.sjeng,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1862.ref.rsf
default,spec06Server,458.sjeng,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,34.33
default,spec06Server,462.libquantum,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1863.ref.rsf
default,spec06Server,462.libquantum,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,574.72
default,spec06Server,464.h264ref,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1864.ref.rsf
default,spec06Server,464.h264ref,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,65.03
default,spec06Server,471.omnetpp,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1865.ref.rsf
default,spec06Server,471.omnetpp,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,48.05
default,spec06Server,473.astar,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1866.ref.rsf
default,spec06Server,473.astar,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,30.6
default,spec06Server,483.xalancbmk,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1867.ref.rsf
default,spec06Server,483.xalancbmk,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,71.91
default,spec06Server,400.perlbench,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1868.ref.rsf
default,spec06Server,400.perlbench,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,40.8
default,spec06Server,401.bzip2,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1869.ref.rsf
default,spec06Server,401.bzip2,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,23.45
default,spec06Server,403.gcc,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1870.ref.rsf
default,spec06Server,403.gcc,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,43.01
default,spec06Server,429.mcf,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1871.ref.rsf
default,spec06Server,429.mcf,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,73.64
default,spec06Server,445.gobmk,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1872.ref.rsf
default,spec06Server,445.gobmk,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,29.76
default,spec06Server,456.hmmer,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1873.ref.rsf
default,spec06Server,456.hmmer,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.3
default,spec06Server,458.sjeng,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1874.ref.rsf
default,spec06Server,458.sjeng,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,34.32
default,spec06Server,462.libquantum,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1875.ref.rsf
default,spec06Server,462.libquantum,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,571.37
default,spec06Server,464.h264ref,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1876.ref.rsf
default,spec06Server,464.h264ref,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,64.72
default,spec06Server,471.omnetpp,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1877.ref.rsf
default,spec06Server,471.omnetpp,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,50.08
default,spec06Server,473.astar,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1878.ref.rsf
default,spec06Server,473.astar,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,30.59
default,spec06Server,483.xalancbmk,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CINT2006.1879.ref.rsf
default,spec06Server,483.xalancbmk,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,71.71
default,spec06Server,410.bwaves,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1880.ref.rsf
default,spec06Server,410.bwaves,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.42
default,spec06Server,416.gamess,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1881.ref.rsf
default,spec06Server,416.gamess,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,44.52
default,spec06Server,433.milc,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1882.ref.rsf
default,spec06Server,433.milc,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,72.43
default,spec06Server,434.zeusmp,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1883.ref.rsf
default,spec06Server,434.zeusmp,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.7
default,spec06Server,435.gromacs,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1884.ref.rsf
default,spec06Server,435.gromacs,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,50.13
default,spec06Server,436.cactusADM,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1885.ref.rsf
default,spec06Server,436.cactusADM,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,90.55
default,spec06Server,437.leslie3d,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1886.ref.rsf
default,spec06Server,437.leslie3d,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,67.55
default,spec06Server,444.namd,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1887.ref.rsf
default,spec06Server,444.namd,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,29.6
default,spec06Server,447.dealII,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1888.ref.rsf
default,spec06Server,447.dealII,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,63.12
default,spec06Server,450.soplex,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1889.ref.rsf
default,spec06Server,450.soplex,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,48.88
default,spec06Server,453.povray,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1890.ref.rsf
default,spec06Server,453.povray,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,62.57
default,spec06Server,454.calculix,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1891.ref.rsf
default,spec06Server,454.calculix,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,55.42
default,spec06Server,459.GemsFDTD,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1892.ref.rsf
default,spec06Server,459.GemsFDTD,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,30.16
default,spec06Server,465.tonto,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1893.ref.rsf
default,spec06Server,465.tonto,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.69
default,spec06Server,470.lbm,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1894.ref.rsf
default,spec06Server,470.lbm,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,62.65
default,spec06Server,481.wrf,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1895.ref.rsf
default,spec06Server,481.wrf,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,79.75
default,spec06Server,482.sphinx3,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1896.ref.rsf
default,spec06Server,482.sphinx3,0,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,64.61
default,spec06Server,410.bwaves,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1897.ref.rsf
default,spec06Server,410.bwaves,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.64
default,spec06Server,416.gamess,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1898.ref.rsf
default,spec06Server,416.gamess,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,44.59
default,spec06Server,433.milc,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1899.ref.rsf
default,spec06Server,433.milc,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,72.76
default,spec06Server,434.zeusmp,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1900.ref.rsf
default,spec06Server,434.zeusmp,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.27
default,spec06Server,435.gromacs,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1901.ref.rsf
default,spec06Server,435.gromacs,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,50.21
default,spec06Server,436.cactusADM,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1902.ref.rsf
default,spec06Server,436.cactusADM,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,91.2
default,spec06Server,437.leslie3d,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1903.ref.rsf
default,spec06Server,437.leslie3d,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,67.17
default,spec06Server,444.namd,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1904.ref.rsf
default,spec06Server,444.namd,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,29.57
default,spec06Server,447.dealII,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1905.ref.rsf
default,spec06Server,447.dealII,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,63.11
default,spec06Server,450.soplex,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1906.ref.rsf
default,spec06Server,450.soplex,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,48.74
default,spec06Server,453.povray,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1907.ref.rsf
default,spec06Server,453.povray,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,63.02
default,spec06Server,454.calculix,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1908.ref.rsf
default,spec06Server,454.calculix,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,55.34
default,spec06Server,459.GemsFDTD,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1909.ref.rsf
default,spec06Server,459.GemsFDTD,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,30.17
default,spec06Server,465.tonto,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1910.ref.rsf
default,spec06Server,465.tonto,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.99
default,spec06Server,470.lbm,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1911.ref.rsf
default,spec06Server,470.lbm,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,61.07
default,spec06Server,481.wrf,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1912.ref.rsf
default,spec06Server,481.wrf,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.42
default,spec06Server,482.sphinx3,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1913.ref.rsf
default,spec06Server,482.sphinx3,1,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,64.53
default,spec06Server,410.bwaves,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1914.ref.rsf
default,spec06Server,410.bwaves,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,78.66
default,spec06Server,416.gamess,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1915.ref.rsf
default,spec06Server,416.gamess,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,44.67
default,spec06Server,433.milc,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1916.ref.rsf
default,spec06Server,433.milc,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,72.77
default,spec06Server,434.zeusmp,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1917.ref.rsf
default,spec06Server,434.zeusmp,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.22
default,spec06Server,435.gromacs,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1918.ref.rsf
default,spec06Server,435.gromacs,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,50.77
default,spec06Server,436.cactusADM,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1919.ref.rsf
default,spec06Server,436.cactusADM,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,90.29
default,spec06Server,437.leslie3d,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1920.ref.rsf
default,spec06Server,437.leslie3d,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,67.42
default,spec06Server,444.namd,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1921.ref.rsf
default,spec06Server,444.namd,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,29.57
default,spec06Server,447.dealII,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1922.ref.rsf
default,spec06Server,447.dealII,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,63.02
default,spec06Server,450.soplex,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1923.ref.rsf
default,spec06Server,450.soplex,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,48.72
default,spec06Server,453.povray,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1924.ref.rsf
default,spec06Server,453.povray,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,62.34
default,spec06Server,454.calculix,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1925.ref.rsf
default,spec06Server,454.calculix,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,55.4
default,spec06Server,459.GemsFDTD,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1926.ref.rsf
default,spec06Server,459.GemsFDTD,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,30.01
default,spec06Server,465.tonto,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1927.ref.rsf
default,spec06Server,465.tonto,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,53.99
default,spec06Server,470.lbm,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1928.ref.rsf
default,spec06Server,470.lbm,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,63.6
default,spec06Server,481.wrf,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1929.ref.rsf
default,spec06Server,481.wrf,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,79.18
default,spec06Server,482.sphinx3,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,RSF_File_Name,CFP2006.1930.ref.rsf
default,spec06Server,482.sphinx3,2,NumCopiesMode=manual_NumCopies=1_Mode=rate_CompileType=base_CompilerVersion=14.0_InstructionSet=avx2,Score,64.71
default,linpackServer,linpackmp_offload,0,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Command Line Parameters, -n 164494 -p 2 -q 1 -b 192
default,linpackServer,linpackmp_offload,0,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Linpack Score(GFlops),1268.99
default,linpackServer,linpackmp_offload,0,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Pass status,Pass
default,linpackServer,linpackmp_offload,1,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Command Line Parameters, -n 164494 -p 2 -q 1 -b 192
default,linpackServer,linpackmp_offload,1,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Linpack Score(GFlops),1266.79
default,linpackServer,linpackmp_offload,1,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Pass status,Pass
default,linpackServer,linpackmp_offload,2,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Command Line Parameters, -n 164494 -p 2 -q 1 -b 192
default,linpackServer,linpackmp_offload,2,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Linpack Score(GFlops),1267.64
default,linpackServer,linpackmp_offload,2,cache_size_ratio=0.8_block_size=192_InstructionSet=avx2_version=11.2,Pass status,Pass
